Designator,Mid X,Mid Y,Rotation,Layer
C1,143.002,-100.584,0.0,top
C2,147.32,-102.87,90.0,top
C3,153.162,-100.584,0.0,top
C4,149.86,-100.838,270.0,top
D1,147.32,-109.22,270.0,top
D2,154.686,-110.998,180.0,top
J1,187.96,-93.98,180.0,top
J2,137.16,-76.195,0.0,top
J3,132.842,-102.616,0.0,top
U1,162.1,-81.28,0.0,top
U2,187.96,-68.58,0.0,top
U3,139.7,-104.14,0.0,top
